PROMPT	SOLUTION0	SOLUTION1	LABEL
gịnị mere ekwe ntị jiri bụrụ otu n'ime akụrụ ngwa onye ọbụla kwesịrị inwe nke aka ya:	ekwe ntị bụ otu n'ime akụrụ ngwa onye ọbụla kwesịrị inwe nke aka ya n'ihi na eji ya akpo oku ma zakwa, were ya edepu akwukwo ozi, were ya azu ma na-ere ahia, 	ekwe ntị bụ otu n'ime akụrụ ngwa onye ọbụla kwesịrị inwe nke aka ya n'ihi na eji ya akpo oku ma zakwa, were ya edepu akwukwo ozi, were ya azu ma na-ebe ahia	0
kedu ihe ụmụ mmadụ aghaghị ime arọ ọbụla tupu ha  akọnye ihe n'ala, :	arọ ọbụla tupu ụmụ mmadụ akọnye ihe n'ala, ha aghaghị ibu ụzo sụchaa ala, suo ahịhịa oku, gwuo olulu, ma chere ka mmiri ozuzu bịa.	arọ ọbụla tupu ụmụ mmadụ akọnye ihe n'ala, ha aghaghị ibu ụzo sụchaa ala, suo ahịhịa oku, gwuo olulu, ma chere ka mmiri ozuzu bie.	0
Olee  ihe ojiri bụrụ ihe kwesịrị ekwesi naonye ọbụla bu mmadụ iga na-edebe onwe ya ọcha na ndụ a:	mmadụ ịdị ọcha bụ ihe kwesịrị ekwesị na ndụ onye ọbụla n' ihi na ọ na-enye aka igbochi ọrịa di iche iche	mmadụ ịdị ọcha bụ ihe kwesịrị ekwesị na ndụ onye ọbụla n' ihi na ọ na-enye aka ibunye ọrịa di iche iche	0
olee  ji di iche iche onye diji bụ aha ana-akpọ nwoke igbo ọbụla mara ihe gbasara ịkọ na ichekwaba ji nwere ike ikọ:	Diji bụ aha ana-akpọ nwoke igbo ọbụla mara ihe gbasara ịkọ na ichekwaba ji di iche iche dịka ji ọcha, ji abi, ji abana, na ji ogbaagada	Diji bụ aha ana-akpọ nwoke igbo ọbụla mara ihe gbasara ịkọ na ichekwaba ji di iche iche dịka ji ọcha, ji abi, ji abana, na ji ogbaagada	0
mgbe ochie n'ala igbo, ha nwere ụzọ di iche iche esi agbasa ozi n'ime obodo ha dịka 	mgbe ochie n'ala igbo, ha nwere ụzọ di iche iche esi agbasa ozi n'ime obodo ha dika ikụ ogene, ima ekwe, ikụ ikoro, 	mgbe ochie n'ala igbo, ha nwere ụzọ di iche iche esi agbasa ozi n'ime obodo ha dika ikụ ogene, ima ekwe, ikụ aka, 	0
dibịa bekee n'ụlọ ọgwụ di iche iche na enwe ndị enyemeka iji kwado ha na:	dibịa bekee n'ụlọ ọgwụ di iche iche na enwe ndị enyemeka iji kwado ha na-ịkpọbata ndị ọria, inye ọgwụ, ịgba ọgwụ, ịwa afọ	dibịa bekee n'ụlọ ọgwụ di iche iche na enwe ndị enyemeka iji kwado ha na-ịkpọbata ndị ọria, inye ọgwụ, ịgba ọgwụ, ịwa afọ	0
mgbe ọbụla ndị mmadụ na apụ n'ụlọ ha, ha na-eji igodi tụchie ụzọ ha iji gbochie: 	mgbe ọbụla ndị mmadụ na apụ n'ụlọ ha, ha na-eji igodi tụchie ụzọ ha iji gbochie ndị ohi na ndị ọjọọ ibanye n'ụlọ ha.	mgbe ọbụla ndị mmadụ na apụ n'ụlọ ha, ha na-eji igodi tụchie ụzọ ha iji gbochie ndị ohi na ndị ọma ibanye n'ụlọ ha.	0
ndị na-ekpere arụsi dị iche iche na eji ọtụtụ ihe achụ aja dịka okpukpere ha kwuru dịka:	ndị na-ekpere arụsi dị iche iche na eji ọtụtụ ihe achụ aja dịka okpukpere ha kwuru dịka, ọkụkụ, ụgbala, ewu, atụrụ, nduru, ehi, awọ	ndị na-ekpere arụsi dị iche iche na eji ọtụtụ ihe achụ aja dịka okpukpere ha kwuru dịka, ọkụkụ, ụgbala, ewu, atụrụ, nduru, ehi, asọ	0
ọ bụrụ na mmadụ na-arịa arụ, o kwesiri ije ụlo ọgwụ ka ọ ga anọ n'ụlọ ya na-agwọ onwe ya:	ọ bụrụ na mmadụ na-arịa arụ, ọ bụ ihe kwesiri ekwesi na ọ ga-eje ụlo ọgwụ ka dibia bekee nyochaa ya ahụ	ọ bụrụ na mmadụ na-arịa arụ, ọ bụ ihe kwesiri ekwesi na ọ ga-eje ụlo ọgwụ ka dibia bekee nyawaa ya ahụ	0
olee ihe mere na ọtụtụ mmadụ na ekpe ekpere ma ha teta n'ụra n'ụtụtụ tupu ha agawa ọrụ ha dị iche iche:	ọtụtụ mmadụ na ekpe ekpere ma ha teta n'ụra n'ụtụtụ tupu ha agawa ọrụ ha dị iche iche n'ihi na ha kwenyere na chukwu bu ike ha. 	ọtụtụ mmadụ na ekpe ekpere ma ha teta n'ụra n'ụtụtụ tupu ha agawa ọrụ ha dị iche iche n'ihi na ha kwenyere na chukwu abụghị ike ha. 	0
kedu ọrụ ụmụ ntakiri nọ n'ezi n'ụlo kwesiri ịrụ iji nyere ndị nne na nna ya  aka:	ọrụ ụmụ ntakiri nọ n'ezi n'ụlọ kwesiri ịrụ iji nyere ndị nne na nna ya  aka gunyere ịza ụlọ, ịsụ akwa, ịsa efere, ikpo ahịhịa, ichu mmiri	ọrụ ụmụ ntakiri nọ n'ezi n'ụlọ kwesiri ịrụ iji nyere ndị nne na nna ya  aka gunyere ịza ụlọ, ịsụ akwa, ịsa efere, ikpo ahịhịa, ịgbafu mmiri	0
ọrụ aka dị  iche iche nke ụmụnwanyị na-alụ gụnyere otu nime ndị a: 	ọrụ aka dị  iche iche nke ụmụnwanyị na-alụ gụnyere otu nime ndị a, ịkwa akwa, ịkpa isi, ime achịcha, ighe akara, ịzụ ahia 	ọrụ aka dị  iche iche nke ụmụnwanyị na-alụ gụnyere otu nime ndị a, ịkwa akwa, ịkpa isi, ime achịcha, ighe akara, ịzụ aka	0
o kwesiri ka nwanyi ọ bụla bụrụ onye azụrụ nke oma n'ihi na:	o kwesiri ka nwanyi ọ bụla bụrụ onye azụrụ nke ọma n'ihi na ọ ga-enye aka ịzụlite ụmụ nke ya n'akwụkwọ, n'aka ọrụ, n'ibi ụlọ	o kwesiri ka nwanyị ọ bụla bụrụ onye azụrụ nke ọma n'ihi na ọ ga-enye aka ịzụlite ụmụ nke ya n'akwụkwọ, n'aka ọrụ, n'ire ụlọ	0
ọkụ bụ otu nime akụrụ ngwa na-enye ihe na ọchịrị ọchịrị ma na-esikwa nri, ma ọ bụrụ na mmiri gbasa ya:  	ọkụ bụ otu nime akụrụ ngwa na-enye ihe na ọchịrị ọchịrị ma na-esikwa nri, ma ọ bụrụ na mmiri gbasa ya mma ya na ike ya arụọ  	ọkụ bụ otu nime akụrụ ngwa na-enye ihe na ọchịrị ọchịrị ma na-esikwa nri, ma ọ bụrụ na mmiri gbasa ya mma ya na ike ya abaa  	0
nwata akwụkwọ ezigara ụlọ akwụkwọ nwere akparam agwa ọra mmadụ na-atụ anya n'ebe ọ nọ dịka:	nwata akwụkwọ ezigara ụlọ akwụkwọ nwere akparam agwa ọra mmadụ na-atụ anya n'ebe ọ nọ dịka ịmụta ihe karịa ka ọ dị na mbụ, ịsọpụrụ ndị tọrọ ya, ịmụta aka ọrụ dị iche iche	nwata akwụkwọ ezigara ụlọ akwụkwọ nwere akparam agwa ọra mmadụ na-atụ anya n'ebe ọ nọ dịka ichezọ ihe karịa ka ọ dị na mbụ, ịsọpụrụ ndị tọrọ ya, ịmụta aka ọrụ dị iche iche	0
gịnị ka nwa afọ igbo ọbụla kwesiri ime tupu  orie nri ụtụtụ: 	tupu nwa afọ igbo ọbụla erie nri ụtụtụ, atụrụ anya n'aka ya na ọ ga-ekpo ntụ abalị, zaa ezi na ụlọ, kpofuo ahịhịa ọ zatara n'ezi tupu o sie ihe ọbụla ọ chọrọ iri	tupu nwa afọ igbo ọbụla erie nri ụtụtụ, atụrụ anya n'aka ya na ọ ga-ese ntụ abalị, zaa ezi na ụlọ, kpofuo ahịhịa ọ zatara n'ezi tupu o sie ihe ọbụla ọ chọrọ iri	0
onye na-aga n'okporo ụzọ kwesiri ịkpachapụ anya n' ihi na ihe mberede okporo ụzọ nwere ike ịdapụta site na: 	onye na-aga n'okporo ụzọ kwesiri ịkpachapụ anya n' ihi na ihe mberede okporo ụzọ nwere ike ịdapụta site n'aka nri ma ọ bụ n'aka ekpe	onye na-aga n'okporo ụzọ kwesiri ịkpachapụ anya n' ihi na ihe mberede okporo ụzọ nwere ike ịdapụta site n'afa nri ma ọ bụ n'aka ekpe	0
ịnụbiga mmanya oke ma nke nwoke ma nke nwanyị jọọgburu onwe ya n' ihi na:	ịnụbiga mmanya oke ma nke nwoke ma nke nwanyị jọọgburu onwe ya n' ihi o nwere ike iduba mmadụ na ọnwụ ntụmadị	ịnụbiga mmanya oke ma nke nwoke ma nke nwanyị jọọgburu onwe ya n' ihi o nwere ike iduba mmadụ na ọnwụ ntụmadị	0
ịṅụ ọgwụ ike nwere ọtụtụ ihe ndakwasị na-eso ya nke gụnyere:	ịṅụ ọgwụ ike nwere ọtụtụ ihe ndakwasị na-eso ya nke gụnyere isi ngbaka, ịkwụ ụdọ, ọbara mgbali elu, igbu mmadụ	ịṅụ ọgwụ ike nwere ọtụtụ ihe ndakwasị na-eso ya nke gụnyere isi ngbaka, ịkwụ ụdọ, ọbara mgbali elu, ire mmadụ	0
ọ bụrụ na n' etiti ndụ, anyi nọ n' ọnwụ, ya mere na mgbe niile anyị na adị ndụ ka anyị gbanisie ike ime ka: 	ọ bụrụ na n' etiti ndụ, anyi nọ n' ọnwụ, ya mere na mgbe niile anyị na adị ndụ ka anyị gbanisie ike ime ka anyị na ibe anyị dị n'udo	ọ bụrụ na n' etiti ndụ, anyi nọ n' ọnwụ, ya mere na mgbe niile anyị na adị ndụ ka anyị gbanisie ike ime ka anyị na ibe anyị dị n'iro	0
abacha, a gwọrọ agwọ  nke bụ akpụ aghara agha bụ otu nime nri ndị igbo eji:	abacha, a gwọrọ agwọ  nke bụ akpụ aghara agha bụ otu nime nri ndị igbo a na-eji dịka: ose, ngụ, mmanụ, isha, akwụkwọ ụtazi agwọ	abacha, a gwọrọ agwọ  nke bụ akpụ aghara agha bụ otu nime nri ndị igbo eji: ose, ngụ, nkụ, isha, akwụkwo ụtazi were na akwodebe:	0
onye ọbụla chọrọ ịmatụ asụsụ ndị mba ọzọ, kwesiri idi uchu ma gbado anya n' akụkụ dị iche iche nke asụsụ ahụ dịka:	onye ọbụla chọrọ ịmatụ asụsụ ndị mba ọzọ, kwesiri idi uchu ma gbado anya n' akụkụ dị iche iche nke asụsụ ahụ dịka ịsụ asụ, ige ntị, ide ede na ịgụ agụmagụ	onye ọbụla chọrọ ịmatụ asụsụ ndị mba ọzọ, kwesiri idi uchu ma gbado anya n' akụkụ dị iche iche nke asụsụ ahụ dịka ịsụ asụ, ire ntị, ide ede na ịgụ agụmagụ	0
ndị ọrụ ugbo na-enwe mkpụrụ dị iche ha nwere ike ịkọ n' ubi gụnyere:	ndị orụ ugbo na-enwe mkpụrụ di iche ha nwere ike ịkọ n' ubi gụnyere: ọka, ọkwụrụ, ụgụ, ose, akịdị, ede, akpụ na ji	ndị orụ ugbo na-enwe mkpụrụ di iche ha nwere ike ịkọ n' ubi gụnyere: ọka, ọkwụrụ, ụgụ, ose, akịdị, eze, akpụ na ji	0
ọ bụrụ na mgbe mmadụ na-esi nri, mmanụ ọkụ nwere ike ịgwụnarị ya, mara na iji gbochie ọnọdụ a: 	ọ bụrụ na mgbe mmadụ na-esi nri, mmanụ ọkụ nwere ike ịgwụnarị ya, mara na iji gbochie ọnọdụ a, mmadụ kwesiri inwe ololo mmanụ ọkụ dị n'akụkụ	ọ bụrụ na mgbe mmadụ na-esi nri, mmanụ ọkụ nwere ike ịgwụnarị ya, mara na iji gbochie ọnọdụ a, mmadụ kwesiri inwe ololo mmiri ọkụ dị n'akụkụ	0
onye ọbụla nwere ụgbọ ala abụghị n'ihi na ọ bụ ọgaranya iri efi kama ọ bụ:	onye ọbụla nwere ụgbọ ala abụghị n'ihi na ọ bụ ọgaranya iri efi kama ọ bụ maka mkpa ọ na-egbo n'ụzọ dị iche iche	onye ọbụla nwere ụgbọ ala abụghị n'ihi na ọ bụ ọgaranya iri efi kama ọ bụ maka ara ọ na-egbo n'ụzọ dị iche iche	0
ọ bụghị nanị n' ịzụ mmadụ na mmahadum ka mmadụ ga eji bi ndụ zuru oke maka na:	ọ bụghị nanị n' ịzụ mmadụ na mmahadum ka mmadụ ga eji bi ndụ zuru oke maka na ọtụtụ ndị na-agaghị mmahadum na-ebi ndụ zuru oke	ọ bụghị nanị n' ịzụ mmadụ na mmahadum ka mmadụ ga eji bi ndụ zuru oke maka na ọtụtụ ndị na-agaghị mmahadum anaghị ebi ndụ zuru oke	0
emume erim ji bụ nnukwu ihe n' obodo dị iche iche n' ala igbo n' ihi na ọtụtụ ihe ngosi na-akpa obi anụrị ka a na-ego si dịka: ịgba mgba, ịgba egwu, iti mmọnwụ, ịgba bọọlụ	emume erim ji bụ nnukwu ihe n' obodo di iche iche n' ala igbo n' ihi na otụtụ ihe ngosi na-akpa obi anụrị ka a na-ego si dịka: ịgba mgba, ịgba egwu, iti mmonwụ, ịgba boolụ	emume erim ji bụ nnukwu ihe n' obodo dị iche iche n' ala igbo n' ihi na otụtụ ihe ngosi na-akpa obi anụri ka a na-ego si dịka: ịgba mgba, ịgba egwu, iti mmonwụ, ịgba boofụ	0
mmadụ ọbụla na-eri nri na-ebu ụzọ kwadobe ihe ndị ga-eme ka oriri ahụ gaa sịrịrị werere dịka:	mmadụ ọbụla na-eri nri na-ebu ụzọ kwadobe ihe ndị ga-eme ka oriri ahụ gaa sịrịrị werere dịka mmiri ịkwọ aka, mmiri ọnụnụ, na akwa nhicha aka	mmadụ ọbụla na-eri nri na-ebu ụzọ kwadobe ihe ndị ga-eme ka oriri ahụ gaa sịrịrị werere dịka mmanụ, ịkwọ aka, mmiri ọnụnụ, na akwa nhicha aka	0
ndị igbo nwere ụdịdị akwụkwọ nri di iche iche nke na-eme ka arụ na ndụ mmadụ gbasie ike ha gụnyere:	ndị igbo nwere ụdịdị akwụkwọ nri di iche iche nke na-eme ka arụ na ndụ mmadụ gbasie ike ha gụnyere mgbọrọdị, ụzịza, ụtazị, ụgụ, eriamịọnụ, ụgbọgụlụ	ndị igbo nwere ụdịdị akwụkwọ nri di iche iche nke na-eme ka arụ na ndụ mmadụ gbasie ike ha gụnyere mgbọrọdị, ụzịza, ụtazị, ụfụ, eriamịọnụ, ụgbọgụlụ	0
enwere ọtụtụ akpa dị iche iche dịka ọrụ ha na-arụ siri dị nke a gụnyere ndị a:	enwere ọtụtụ akpa dị iche iche dịka ọrụ ha na-arụ siri dị nke a gụnyere akpa aka, akpa ego, akpa akwa, akpa ọrụ, akpa nkwọnaazụ	enwere ọtụtụ akpa dị iche iche dịka ọrụ ha na-arụ siri dị nke a gụnyere akpa aka, akpa ego, akpa asa, akpa ọrụ, akpa nkwọnaazụ	0
onwenwe aka ji akụ n'ihi ihe nweta dị iche iche o nwere dịka: 	nwanne nne m bu aka ji akụ n'ihi ihe nweta di iche iche o nwere dịka: ụgbọ ala, ọdụ ahia dị iche iche, ụlọ di iche iche, ụlọ ndị ọbia na kwa ụlọ oriri na onụnụ	nwanne nne m bu aka ji akụ n'ihi ihe nweta di iche iche o nwere dịka: ụgbọ ala, ọdụ ahia dị iche iche, ụlọ di iche iche, ụlọ ndị ọbia na kwa ụlọ oriri na ọnọni	0
ọ bụrụ na ndị igbo kwuru si na mmiri bụ ndụ azụ, mmiri ataala, azụ anwụla, nke pụtara ihe na ndụ mmadụ n'ihi na:	ndị igbo kwuru si na mmiri bụ ndụ azụ, mmiri ataala, azụ anwụla, nke pụtara ihe na ndụ mmadụ n'ihi na onweghị onye ọbụla zuru oke naanị ya.	ndị igbo kwuru si na mmiri bụ ndụ azụ, mmiri ataala, azụ anwụla, nke pụtara ihe na ndụ mmadụ n'ihi na onweghị onye ọbụla zuru obe naanị ya.	0
osisi nkwụ bụ otu n'ime osisi akụkụ arụ ya niile bara uru nke a pụtara ihe n' ezie maka na:	osisi nkwụ bụ otu n'ime osisi akụkụ arụ ya niile bara uru nke a pụtara ihe n' ezie maka na esi na ya enweta azịza, akị, akpara, akpata, mmanụ, akwụ	osisi nkwụ bụ otu n'ime osisi akụkụ arụ ya niile bara uru nke a pụtara ihe n' ezie maka na esi na ya enweta azaza, akị, akpara, akpata, mmanụ, akwụ	0
aka aja aja na-ebute ọnụ mmanụ mmanụ, nke a pụtara na:	aka aja aja na-ebute ọnụ mmanụ mmanụ, nke a pụtara na onye rụọ, o rie.	aka aja aja na-ebute ọnụ mmanụ mmanụ, nke a pụtara na onye rụọ, o rie.	0
nwa ewu na-ata agba, nwa ya ana-ele ya anya n'ọnụ, okwu a dị ire n'oge a n' ihi na:	nwa ewu na-ata agba, nwa ya ana-ele ya anya n'ọnụ, okwu a di ire n'oge a n' ihi na akparam agwa nne na nna bụ nke ụmụaka na-enomi n'ụzọ niile ugbu a	nwa ewu na-ata agba, nwa ya ana-ele ya anya n'ọnụ, okwu a di ire n'oge a n' ihi na akparam agwa nne na nna bụ nke ụmụaka na-enomi n'ụzọ niile uti a	0
bunu bunu ibu anyị dannda bụ okwu ndị igbo nke na ezipụta na: 	bunu bunu ibu anyị dannda bụ okwu ndị igbo nke na ezipụta na mkpa dịrị otu onye, agbakọ aka gboo ya, ọ dịrị onye ahụ mfe.	bunu bunu ibu anyị dannda bụ okwu ndị igbo nke na ezipụta na mkpa dịrị otu onye, agbakọ aka gboo ya, ọ dịrị onye ahụ arọ.	0
ụbọchị satọdee na-abụ ụbọchị mkpocha na nzacha n' ọtụtụtụ ezi na ụlọ n' ihi ọtụtụ ọrụ dị iche gụnyere: 	ụbọchị satọdee na-abụ ụbọchị mkpocha na nzacha n' ọtụtụ ezi na ụlọ n' ihi ọrụ dị iche gụnyere ịsụ akwa, ihicha ụlọ, ịsa ụgbọ ala, isi nri, ije ahịa	ụbọchị satọdee na-abụ ụbọchị mkpocha na nzacha n' ọtụtụ ezi na ụlọ n' ihi ọrụ dị iche gụnyere ịsụ akwa, ihicha ụlọ, ịsa ụgbọ ala, isi nri, ije ahịa	0
nwanta ọbụla nwere obe nta ọ ga-ebu nke a pụtakarịchara ihe na ndụ ezi na ụlọ maka:	nke a pụtakarichara ihe na ndụ ezi na ụlọ makana  ka onye ọbụla nọ n'ezi na ụlọ nwere ọrụ o nwere ike irụ na-agbanyeghị ka ọ ra	nke a pụtakarichara ihe na ndụ ezi na ụlọ makana  ka onye ọbụla nọ n'ezi na ụlọ nwere ọrụ o nwere ike irụ na-agbanyeghị ka ọ tere	0
gịnị ka di na nwunye kwesịrị ime ka ezi n' ụlọ ha were na-ebi n' udo:	ihe di na nwunye kwesịrị ime ka ezi n' ụlọ ha were na-ebi n' udo bụ ịhụrịta onwe ha n'anya, iburịta ibu na-anyi ibe ha, ime ka ụmụ ha niile hara nha, ịkwụrụ n'ezi okwu mgbe ọbụla	ihe di na nwunye kwesịrị ime ka ezi n' ụlọ ha were na-ebi n' udo bụ ịhụrịta onwe ha n'anya, iburịta iro n'arụ ibe ha, ime ka ụmụ ha niile hara nha, ịkwụrụ n'ezi okwu mgbe ọbụla	0
kedu ka ụmụntakịrị ga-esi echekwaba ihe ha nwere n' ụlọ akwụkwọ:	ụmụntakịrị ga-echekwaba ihe ha nwere n' ụlọ akwụkwọ site n'ide aha ha na ya, ịkpachapụrụ ihe ha anya, ịkpọchi ihe ha n'ime igbe ha	 ụmụntakịrị ga-echekwaba ihe ha nwere n' ụlọ akwụkwọ site n'ide aha ha na ya, ịkpachapụrụ ihe ha anya, ịfesasị ihe ha nwere	0
kedu otu ezi na ụlọ ọbụla maara uru arụ isi ike baara ga-esi debe ụlọ mposi ha ọcha:	ezi na ụlọ ọbụla maara uru arụ isi ike baara kwesiri idebe ụlọ mposi ha ọcha site na iji aziza zaa ya, ma werekwazia ncha na asisa na-asa ya ubochi niile 	ezi na ụlọ ọbụla maara uru arụ isi ike baara kwesiri idebe ụlọ mposi ha ọcha site na iji aziza zaa ya, ma werekwazia ncha na asisa na-awa ya ubochi niile 	0
olee usoro kwesịrị ekwesi mmadụ ga-esi akpa ụmụ anụmanụ:	usoro kwesịrị ekwesi mmadụ ga-esi akpa ụmụ anụmanụ bụ inye ha nri mgbe o kwesiri, ịgba ha ọgwụ nakwa ịzachasị ụlọ ha	usoro kwesịrị ekwesi mmadụ ga-esi akpa ụmụ anụmanụ bụ inye ha nri mgbe o kwesiri, ịgba ha mmiri nakwa ịzachasị ụlọ ha	0
kedu ụfọdụ atụmatụ mmadụ kwesịrị igbaso iji hụ na o jere ọrụ n'oge ụbọchị ọbụla:	ụfọdụ atụmatụ mmadụ kwesịrị igbaso iji hụ na-ojere ọrụ n'oge ụbọchị ọbụla bụ iteta ụra n'oge, isi nri n'abalị, ịchịpụta akwa ọ ga-eyi n'abalị, idozi akpụkpọ ụkwụ na akpa ya tutu ọ rahụ ụra	ụfọdụ atụmatụ mmadụ kwesịrị igbaso iji hụ na-ojere ọrụ n'oge ụbọchị ọbụla bụ iteta ụra n'oge, isi nri n'abalị, ịchịpụta akwa ọ ga-eyi n'abalị, ire akpụkpọ ụkwụ na akpa ya tutu ọ rahụ ụra	0
ọ bụrụ na mmadụ chọrọ ka ọ ghara idabanye na nsogbu, o nwere ike ime otu a?	ka mmadụ ghara idabanye na nsogbu ọ ga-adị njikere ịjụ ajụjụ banyere ihe gbajuru ya anya ma nyochakwa ihe ọ bụla ọ chọrọ ime tupu o mee ya		0
ọbụrụ na ndị okenye ga-enwe ezi nchekwaba nakwazị arụ isi ike ndị nleta ha ga:	ọbụrụ na ndị okenye ga-enwe ezi nchekwaba nakwazị arụ isi ike ndị nleta ha ga-enwe obi ebere, umeala na ọmaiko n'arụ ha 	ọbụrụ na ndị okenye ga-enwe ezi nchekwaba nakwazị arụ isi ike, ndị nleta ha agaghị inwe obi ebere, umeala na ọmaiko n'arụ ha 	0
maka ịkwalite ezi akparamagwa n'etiti ụmụnne n'ezi na ulọ ọ bu ihe dị nkpa na: 	maka ịkwalite ezi akparamagwa n'etiti ụmụnne n'ezi na ulọ ọ bu ihe dị nkpa na nne na nna ga abụ ndị na-adịghị akpa oke n'etiti ụmụ ha, ndị na-asọpụrụ ibe ha		0
kedu etu mmadụ ga-esi gbanarị ọkụ ọgbụgba ọkachasị n'oge ọkọchị:	etu mmadụ ga-esi gbanarị ọkụ ọgbụgba ọkachasị n'oge ọkọchị bụ ịgbanyụ ọkụ mgbe ọbụla o sichara nri, ịkpachapụ anya ịhụ na ụmụntakịrị ejighị ọkụ egwu egwu	etu mmadụ ga-esi gbanarị ọkụ ọgbụgba ọkachasị n'oge ọkọchị bụ ịgbanyụ ọkụ mgbe ọbụla o sichara nri, ịkpachapụ anya ịhụ na ụmụntakịrị iji ọkụ egwu egwu	0
iji mee ka ụmụtakịrị na-amụta ihe ndi nkuzi na-akuziri ha n'ụlọ akwụkwọ, ndị nkuzi aghaghị:	iji mee ka ụmụtakịrị na-amụta ihe ndi nkuzi na-akuziri ha n'ụlọ akwụkwọ, ndị nkuzi aghaghị inwe ihe ngosi na-ezipụta ihe ha na-akụzi, ha ga-enwe ụzọ isi were nwalee ihe ha kuziri, ha aghaghị inwe ihe nrita iji gbaa ụmụ akwụkwọ ume, 	iji mee ka ụmụtakịrị na-amụta ihe ndi nkuzi na-akuziri ha n'ụlọ akwụkwọ, ndị nkuzi agaghị enwe ihe ngosi na-ezipụta ihe ha na-akụzi, ha ga-enwe ụzọ isi were nwalee ihe ha kuziri, ha aghaghị inwe ihe nrita iji gbaa ụmụ akwụkwọ ume, 	0
olee ihe enwere ike ime ka akwa asụrụ n'udu mmiri were kọcha nke ọma:	ihe enwere ike ime ka akwa asụrụ n'udu mmiri were kọchaa nke ọma bụ ịgba ụzọ were sụa akwa ahụ, ịpịchasị ya ike, ịgbasa ya n'ebe anwụ ma ọ bu ikuku ga na-eku ya, ịhụ na mmiri ozuzu amaghị ya	ihe enwere ike ime ka akwa asụrụ n'udu mmiri were kọchaa nke ọma bụ ite ụzọ were sụa akwa ahụ, ịpịchasị ya ike, ịgbasa ya n'ebe anwụ ma ọ bu ikuku ga na-eku ya, ịhụ na mmiri ozuzu amaghị ya	0
kedu ụzọ ndị nne na nna kwesiri ịbagide iji me ka ụmụ ha gbanarị ọria na agụụ n'ezi na ụlọ:	ụzọ ndị nne na nna kwesiri ịbagide iji me ka ụmụ ha gbanarị ọria na agụụ n'ezi na ụlọ bụ idebe gburu gburu ọcha, iji akwụkwọ nri esi nri n'ụzọ ọnatara chi 	ụzọ ndị nne na nna kwesiri ịbagide iji me ka ụmụ ha gbanarị ọria na agụụ n'ezi na ụlọ bụ edebeghị gburu gburu ọcha, iji akwụkwọ nri esi nri n'ụzọ ọnatara chi 	0
ọ bụrụ na udo na ọganihu ga-adị n' etiti ụmụnne, ndị nne na nna mụrụ ha kwesiri ikuziri ha:	ọ bụrụ na udo na ọganihu ga-adị n' etiti ụmụnne, ndị nne na nna mụrụ ha kwesiri ikuziri ha, otu ha ga-esi ebi n'udo, inyere ibe ha aka, ịbụ onye nche nwanne ha 	ọ bụrụ na udo na ọganihu ga-adị n' etiti ụmụnne, ndị nne na nna mụrụ ha kwesiri ikuziri ha, otu ha ga-esi ebi n'udo, inyere ibe ha aka, ịbụ onye ntisa nwanne ha 	0
gịnị bụ usoro ndị nne na nna kwesiri ịgbaso iji kwado ụmụntakịrị na eje akwụkwọ	usoro ndị nne na nna kwesiri ịgbaso iji kwado ụmụntakịrị na eje akwụkwọ bụ iteta n'oge sachaa ha arụ, mee ka ha gbaa ụzọ rie nri, dupụọ ha n'oge ma kwụọrọ ha ụgwọ akwụkwọ	usoro ndị nne na nna kwesiri ịgbaso iji kwado ụmụntakịrị na eje akwụkwọ bụ iteta n'oge sachaa ha arụ, mee ka ha ghara iri nri, dupụọ ha n'oge ma kwụọrọ ha ụgwọ akwụkwọ	0
ọ bụrụ maka ikuziere nwatakiri ka esi eme akamụ ndụ, ekwesiri inwe akụrụ ngwa dị ka:	maka ikuziere nwatakiri ka esi eme akamụ ndụ, ekwesiri inwe akụrụ ngwa dị ka efere, akamụ, mmiri oyi, mmiri ọkụ, ekwu ọkụ	maka ikuziere nwatakiri ka esi eme akamụ ndụ, ekwesiri inwe akụrụ ngwa dị ka efere, aka, mmiri oyi, mmiri ọkụ, ekwu ọkụ	0
dịka ji mmiri ọkụ bu otu n' ime nri nwanyị mụrụ nwa ọhụrụ na-eri, maka iji sie ya, ihe ndị a kwesiri ịdị:	dịka ji mmiri ọkụ bu otu n' ime nri nwanyị mụrụ nwa ọhụrụ na-eri, maka iji sie ya, ihe ndị  kwesiri ịdị bụ ji, ogiri, ụda, ose, ụzịza, ụtazị, azụ	dịka ji mmiri ọkụ bu otu n' ime nri nwanyị mụrụ nwa ọhụrụ na-eri, maka iji sie ya, ihe ndị  kwesiri ịdị bụ ji, ogo, ụda, ose, ụzịza, ụtazị, azụ	0
Ngwa nri nne nwanyị nke nwa ya mụrụ nwa na-akwado maka ibu jee bee ọgọ ya maka ọmụgwọ bụ: 	Ngwa nri nne nwanyị nke nwa ya mụrụ nwa na-akwado maka ibu jee bee ọgọ ya maka ọmụgwọ gụnyere: ji, azụ nkpọ, azụ okporoko, ịsha, ụda, ọkụkọ	Ngwa nri nne nwanyị nke nwa ya mụrụ nwa na-akwado maka ibu jee bee ọgọ ya maka ọmụgwọ gụnyere: wii, azụ nkpọ, azụ okporoko, ịsha, ụda, ọkụkọ	0
